"u_tarefa","u_matricula","u_nome","u_grupo_acionado","u_acao","u_status","u_data_e_hora_inicio","u_data_e_hora_fim","sys_created_on","sys_created_by","u_em_analise_por_historico","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count"
"TSK240800125575","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Concluído","26/08/2024 14:24:41","26/08/2024 14:24:41","26/08/2024 14:24:41","wfm_agent","","","26/08/2024 14:24:41","wfm_agent","0"
"TSK240800127789","3727935","T3727935","CAMPO FMO TSP 1","Alteração de Status","Não Iniciado","26/08/2024 14:24:46","","26/08/2024 14:24:46","T3727935","","","26/08/2024 14:24:46","T3727935","0"
"TSK240800127504","3727935","T3727935","CAMPO FMO TRIAGEM TSP 1","Alteração de Status","Iniciado","26/08/2024 14:23:49","26/08/2024 14:24:48","26/08/2024 14:23:49","T3727935","","","26/08/2024 14:24:48","T3727935","1"
"TSK240800127504","3727935","T3727935","CAMPO FMO TRIAGEM TSP 1","Alteração de Status","Concluido","26/08/2024 14:24:48","","26/08/2024 14:24:48","T3727935","","","26/08/2024 14:24:48","T3727935","0"
"TSK240800123367","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Iniciado","26/08/2024 14:24:56","26/08/2024 14:24:56","26/08/2024 14:24:56","wfm_agent","","","26/08/2024 14:24:56","wfm_agent","0"
"TSK240800126070","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 14:23:45","26/08/2024 14:24:58","26/08/2024 14:23:45","wfm_agent","","","26/08/2024 14:24:58","system","1"
"TSK240800126070","","","CAMPO FMMT TSP","Alteração de Status","Validar","26/08/2024 14:24:58","","26/08/2024 14:24:58","system","","","26/08/2024 14:24:58","system","0"
"TSK240800127791","","","CAMPO FMMT TNO","Alteração de Status","Não Iniciado","26/08/2024 14:25:02","","26/08/2024 14:25:02","system","","","26/08/2024 14:25:02","system","0"
"TSK240800118236","8065093","F8065093","CAMPO FMMT TNE 2","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:07","26/08/2024 14:25:07","26/08/2024 14:25:07","F8065093","","","26/08/2024 14:25:07","F8065093","0"
"TSK240800115150","isoc_fixa","isoc_fixa","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:09","26/08/2024 14:25:09","26/08/2024 14:25:09","isoc_fixa","","","26/08/2024 14:25:09","isoc_fixa","0"
"TSK240800126850","","","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 11:14:29","26/08/2024 14:25:10","26/08/2024 11:14:29","system","","","26/08/2024 14:25:10","wfm_agent","1"
"TSK240800127152","","","CAMPO FMMT TNO","Alteração de Status","Não Iniciado","26/08/2024 12:13:55","26/08/2024 14:25:10","26/08/2024 12:13:55","system","","","26/08/2024 14:25:10","wfm_agent","1"
"TSK240800127792","","","CAMPO FMMT TSL","Alteração de Status","Não Iniciado","26/08/2024 14:25:10","","26/08/2024 14:25:10","system","","","26/08/2024 14:25:10","system","0"
"TSK240800126670","System","wfm_agent","CAMPO FMMT TSL","Alteração de Status","Iniciado","26/08/2024 11:06:55","26/08/2024 14:25:11","26/08/2024 11:06:55","wfm_agent","","","26/08/2024 14:25:11","wfm_agent","1"
"TSK240800126670","System","wfm_agent","CAMPO FMMT TSL","Alteração de Status","Pendente","26/08/2024 14:25:11","","26/08/2024 14:25:11","wfm_agent","","","26/08/2024 14:25:11","wfm_agent","0"
"TSK240800126670","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Iniciado","26/08/2024 14:25:12","26/08/2024 14:25:12","26/08/2024 14:25:12","wfm_agent","","","26/08/2024 14:25:12","wfm_agent","0"
"TSK240800126709","8051801","F8051801","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:18","26/08/2024 14:25:18","26/08/2024 14:25:18","F8051801","","","26/08/2024 14:25:18","F8051801","0"
"TSK240800126313","System","wfm_agent","CAMPO FMMT TRJ","Alteração de Status","Iniciado","26/08/2024 14:23:44","26/08/2024 14:25:20","26/08/2024 14:23:44","wfm_agent","","","26/08/2024 14:25:20","system","1"
"TSK240800126313","","","CAMPO FMMT TRJ","Alteração de Status","Validar","26/08/2024 14:25:20","","26/08/2024 14:25:20","system","","","26/08/2024 14:25:20","system","0"
"TSK240800060789","","","CAMPO FMMT TSL","Alteração de Status","Validar","26/08/2024 14:25:21","","26/08/2024 14:25:21","system","","","26/08/2024 14:25:21","system","0"
"TSK240800060789","System","wfm_agent","CAMPO FMMT TSL","Alteração de Status","Iniciado","26/08/2024 14:16:41","26/08/2024 14:25:21","26/08/2024 14:16:41","wfm_agent","","","26/08/2024 14:25:21","system","1"
"TSK240800113963","","","CAMPO FMMT TCO","Alteração de Status","Não Concluído","26/08/2024 14:25:22","","26/08/2024 14:25:22","system","","","26/08/2024 14:25:22","system","0"
"TSK240800113963","System","wfm_agent","CAMPO FMMT TCO","Alteração de Status","Iniciado","26/08/2024 08:38:13","26/08/2024 14:25:22","26/08/2024 08:38:13","wfm_agent","","","26/08/2024 14:25:22","system","1"
"TSK240800126313","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Validar","26/08/2024 14:25:26","26/08/2024 14:25:26","26/08/2024 14:25:26","wfm_agent","","","26/08/2024 14:25:26","wfm_agent","0"
"TSK240800091984","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:27","26/08/2024 14:25:27","26/08/2024 14:25:27","wfm_agent","","","26/08/2024 14:25:27","wfm_agent","0"
"TSK240800126850","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Iniciado","26/08/2024 14:25:28","26/08/2024 14:25:28","26/08/2024 14:25:28","wfm_agent","","","26/08/2024 14:25:28","wfm_agent","0"
"TSK240800123981","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:30","26/08/2024 14:25:30","26/08/2024 14:25:30","wfm_agent","","","26/08/2024 14:25:30","wfm_agent","0"
"TSK240800126325","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Iniciado","26/08/2024 14:25:31","26/08/2024 14:25:31","26/08/2024 14:25:31","wfm_agent","","","26/08/2024 14:25:31","wfm_agent","0"
"TSK240800122615","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Iniciado","26/08/2024 14:25:32","26/08/2024 14:25:32","26/08/2024 14:25:32","wfm_agent","","","26/08/2024 14:25:32","wfm_agent","0"
"TSK240800125043","","","CAMPO FMMT TNO","Alteração de Status","Concluido","26/08/2024 14:25:33","","26/08/2024 14:25:33","system","","","26/08/2024 14:25:33","system","0"
"TSK240800125043","","","CAMPO FMMT TNO","Alteração de Status","Validar","26/08/2024 11:05:26","26/08/2024 14:25:33","26/08/2024 11:05:26","system","","","26/08/2024 14:25:33","system","1"
"TSK240800126233","","","CAMPO FMO TNO","Alteração de Status","Concluido","26/08/2024 14:25:42","","26/08/2024 14:25:42","system","","","26/08/2024 14:25:42","system","0"
"TSK240800126233","","","CAMPO FMO TNO","Alteração de Status","Validar","26/08/2024 13:37:39","26/08/2024 14:25:42","26/08/2024 13:37:39","system","","","26/08/2024 14:25:42","system","1"
"TSK240800113963","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Concluído","26/08/2024 14:25:50","26/08/2024 14:25:50","26/08/2024 14:25:50","wfm_agent","","","26/08/2024 14:25:50","wfm_agent","0"
"TSK240800126670","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Pendente","26/08/2024 14:25:51","26/08/2024 14:25:51","26/08/2024 14:25:51","wfm_agent","","","26/08/2024 14:25:51","wfm_agent","0"
"TSK240800122320","System","wfm_agent","CAMPO FMMT TMG","Alteração de Status","Iniciado","26/08/2024 14:24:06","26/08/2024 14:25:52","26/08/2024 14:24:06","wfm_agent","","","26/08/2024 14:25:53","wfm_agent","1"
"TSK240800122320","System","wfm_agent","CAMPO FMMT TMG","Alteração de Status","Pendente","26/08/2024 14:25:53","","26/08/2024 14:25:53","wfm_agent","","","26/08/2024 14:25:53","wfm_agent","0"
"TSK240800122320","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Iniciado","26/08/2024 14:25:53","26/08/2024 14:25:53","26/08/2024 14:25:53","wfm_agent","","","26/08/2024 14:25:53","wfm_agent","0"
"TSK240800120711","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 14:25:58","26/08/2024 14:25:58","26/08/2024 14:25:58","wfm_agent","","","26/08/2024 14:25:58","wfm_agent","0"
"TSK240800127253","8061670","F8061670","CAMPO PREDITIVA TRJ","Anotações de Trabalho","Iniciado","26/08/2024 14:25:59","26/08/2024 14:25:59","26/08/2024 14:25:59","F8061670","","","26/08/2024 14:25:59","F8061670","0"
"TSK240800125527","","","CAMPO FMMT TNE","Alteração de Status","Não Iniciado","26/08/2024 14:26:02","","26/08/2024 14:26:02","system","","","26/08/2024 14:26:02","system","0"
"TSK240800125527","System","wfm_agent","CAMPO FMMT TNE","Alteração de Status","Iniciado","26/08/2024 08:20:53","26/08/2024 14:26:02","26/08/2024 08:20:53","wfm_agent","","","26/08/2024 14:26:02","system","1"
"TSK240800126724","","","CAMPO FMMT TSP","Alteração de Status","Validar","26/08/2024 13:38:00","26/08/2024 14:26:04","26/08/2024 13:38:00","system","","","26/08/2024 14:26:04","system","1"
"TSK240800126724","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 14:26:04","","26/08/2024 14:26:04","system","","","26/08/2024 14:26:04","system","0"
"TSK240800127685","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:05","26/08/2024 14:26:05","26/08/2024 14:26:05","wfm_agent","","","26/08/2024 14:26:05","wfm_agent","0"
"TSK240800126906","3609857","T3609857","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:05","26/08/2024 14:26:05","26/08/2024 14:26:05","T3609857","","","26/08/2024 14:26:05","T3609857","0"
"TSK240800120043","System","wfm_agent","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:06","26/08/2024 14:26:06","26/08/2024 14:26:06","wfm_agent","","","26/08/2024 14:26:06","wfm_agent","0"
"TSK240800127786","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:07","26/08/2024 14:26:07","26/08/2024 14:26:07","wfm_agent","","","26/08/2024 14:26:07","wfm_agent","0"
"TSK240800110342","System","wfm_agent","CAMPO FMMT TCO","Alteração de Status","Iniciado","26/08/2024 14:26:13","","26/08/2024 14:26:13","wfm_agent","","","26/08/2024 14:26:13","wfm_agent","0"
"TSK240800110342","","","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 10:08:18","26/08/2024 14:26:13","26/08/2024 10:08:18","system","","","26/08/2024 14:26:13","wfm_agent","1"
"TSK240800125527","System","wfm_agent","CAMPO FMMT TNE","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:14","26/08/2024 14:26:14","26/08/2024 14:26:14","wfm_agent","","","26/08/2024 14:26:14","wfm_agent","0"
"TSK240800122320","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Pendente","26/08/2024 14:26:14","26/08/2024 14:26:14","26/08/2024 14:26:14","wfm_agent","","","26/08/2024 14:26:14","wfm_agent","0"
"TSK240800127799","","","CAMPO FMMT TSL","Alteração de Status","Não Iniciado","26/08/2024 14:26:16","","26/08/2024 14:26:16","system","","","26/08/2024 14:26:16","system","0"
"TSK240800127800","","","CAMPO FMMT TNE 2","Alteração de Status","Não Iniciado","26/08/2024 14:26:19","","26/08/2024 14:26:19","system","","","26/08/2024 14:26:19","system","0"
"TSK240800126850","","","CAMPO FMMT TCO","Alteração de Status","Validar","26/08/2024 14:26:25","","26/08/2024 14:26:25","system","","","26/08/2024 14:26:25","system","0"
"TSK240800126850","System","wfm_agent","CAMPO FMMT TCO","Alteração de Status","Iniciado","26/08/2024 14:25:10","26/08/2024 14:26:25","26/08/2024 14:25:10","wfm_agent","","","26/08/2024 14:26:25","system","1"
"TSK240800116033","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 14:26:37","26/08/2024 14:26:37","26/08/2024 14:26:37","wfm_agent","","","26/08/2024 14:26:37","wfm_agent","0"
"TSK240800127801","","","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 14:26:39","","26/08/2024 14:26:39","system","","","26/08/2024 14:26:39","system","0"
"TSK240800044505","isoc_acesso","isoc_acesso","CAMPO FMMT TCO","Anotações de Trabalho","Concluido","26/08/2024 14:26:40","26/08/2024 14:26:40","26/08/2024 14:26:40","isoc_acesso","","","26/08/2024 14:26:40","isoc_acesso","0"
"TSK240800116033","","","CAMPO FMMT TSP","Alteração de Status","Não Iniciado","26/08/2024 14:26:44","","26/08/2024 14:26:44","system","","","26/08/2024 14:26:44","system","0"
"TSK240800116033","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 13:07:05","26/08/2024 14:26:44","26/08/2024 13:07:05","wfm_agent","","","26/08/2024 14:26:44","system","1"
"TSK240800044419","isoc_acesso","isoc_acesso","CAMPO FMO TRIAGEM TSP 1","Anotações de Trabalho","Concluido","26/08/2024 14:26:46","26/08/2024 14:26:46","26/08/2024 14:26:46","isoc_acesso","","","26/08/2024 14:26:46","isoc_acesso","0"
"TSK240800066437","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 14:26:47","26/08/2024 14:26:47","26/08/2024 14:26:47","wfm_agent","","","26/08/2024 14:26:47","wfm_agent","0"
"TSK240800127054","System","wfm_agent","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 14:26:49","26/08/2024 14:26:49","26/08/2024 14:26:49","wfm_agent","","","26/08/2024 14:26:49","wfm_agent","0"
"TSK240800122385","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Iniciado","26/08/2024 14:26:52","26/08/2024 14:26:52","26/08/2024 14:26:52","wfm_agent","","","26/08/2024 14:26:52","wfm_agent","0"
"TSK240800044495","isoc_acesso","isoc_acesso","CAMPO FMO TRJ 1","Anotações de Trabalho","Concluido","26/08/2024 14:26:52","26/08/2024 14:26:52","26/08/2024 14:26:52","isoc_acesso","","","26/08/2024 14:26:52","isoc_acesso","0"
"TSK240800124029","System","wfm_agent","CAMPO FMMT TNO","Anotações de Trabalho","Iniciado","26/08/2024 14:26:52","26/08/2024 14:26:52","26/08/2024 14:26:52","wfm_agent","","","26/08/2024 14:26:52","wfm_agent","0"
"TSK240800095243","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 14:26:54","","26/08/2024 14:26:54","wfm_agent","","","26/08/2024 14:26:54","wfm_agent","0"
"TSK240800127258","","","CAMPO FMMT TNO","Alteração de Status","Não Iniciado","26/08/2024 12:37:52","26/08/2024 14:26:54","26/08/2024 12:37:52","system","","","26/08/2024 14:26:54","wfm_agent","1"
"TSK240800127347","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Iniciado","26/08/2024 14:26:57","26/08/2024 14:26:57","26/08/2024 14:26:57","wfm_agent","","","26/08/2024 14:26:57","wfm_agent","0"
"TSK240800127008","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:00","26/08/2024 14:27:00","26/08/2024 14:27:00","wfm_agent","","","26/08/2024 14:27:00","wfm_agent","0"
"TSK240800126340","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 14:27:01","26/08/2024 14:27:01","26/08/2024 14:27:01","wfm_agent","","","26/08/2024 14:27:01","wfm_agent","0"
"TSK240800121722","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:02","26/08/2024 14:27:02","26/08/2024 14:27:02","wfm_agent","","","26/08/2024 14:27:02","wfm_agent","0"
"TSK240800124096","System","wfm_agent","CAMPO FMMT TMG","Alteração de Status","Iniciado","26/08/2024 04:36:52","26/08/2024 14:27:04","26/08/2024 04:36:52","wfm_agent","","","26/08/2024 14:27:04","F8071276","1"
"TSK240800124096","8071276","F8071276","CAMPO FMMT TMG","Alteração de Status","Cancelado","26/08/2024 14:27:04","","26/08/2024 14:27:04","F8071276","","","26/08/2024 14:27:04","F8071276","0"
"TSK240800125707","8089313","F8089313","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 14:27:10","26/08/2024 14:27:10","26/08/2024 14:27:10","F8089313","","","26/08/2024 14:27:10","F8089313","0"
"TSK240800116480","8068023","F8068023","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:13","26/08/2024 14:27:13","26/08/2024 14:27:13","F8068023","","","26/08/2024 14:27:13","F8068023","0"
"TSK240800116997","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 14:27:16","","26/08/2024 14:27:16","wfm_agent","","","26/08/2024 14:27:16","wfm_agent","0"
"TSK240800116480","3609857","T3609857","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:17","26/08/2024 14:27:17","26/08/2024 14:27:17","T3609857","","","26/08/2024 14:27:17","T3609857","0"
"TSK240800109102","","","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 14:27:19","","26/08/2024 14:27:19","system","","","26/08/2024 14:27:19","system","0"
"TSK240800122470","","","CAMPO FMMT TSP","Alteração de Status","Validar","26/08/2024 14:27:26","","26/08/2024 14:27:26","system","","","26/08/2024 14:27:26","system","0"
"TSK240800122470","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 14:24:28","26/08/2024 14:27:26","26/08/2024 14:24:28","wfm_agent","","","26/08/2024 14:27:26","system","1"
"TSK240800121916","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:28","26/08/2024 14:27:28","26/08/2024 14:27:28","wfm_agent","","","26/08/2024 14:27:28","wfm_agent","0"
"TSK240800124705","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 14:27:30","26/08/2024 14:27:30","26/08/2024 14:27:30","wfm_agent","","","26/08/2024 14:27:30","wfm_agent","0"
"TSK240800113518","3693095","T3693095","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:31","26/08/2024 14:27:31","26/08/2024 14:27:31","T3693095","","","26/08/2024 14:27:31","T3693095","0"
"TSK240800126709","8054646","F8054646","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 14:27:39","26/08/2024 14:27:39","26/08/2024 14:27:39","F8054646","","","26/08/2024 14:27:39","F8054646","0"
"TSK240800127258","System","wfm_agent","CAMPO FMMT TNO","Alteração de Status","Iniciado","26/08/2024 14:26:54","26/08/2024 14:27:47","26/08/2024 14:26:54","wfm_agent","","","26/08/2024 14:27:47","system","1"
"TSK240800127258","","","CAMPO FMMT TNO","Alteração de Status","Validar","26/08/2024 14:27:47","","26/08/2024 14:27:47","system","","","26/08/2024 14:27:47","system","0"
"TSK240800111379","System","wfm_agent","CAMPO FMMT TNE 2","Alteração de Status","Iniciado","26/08/2024 14:27:58","","26/08/2024 14:27:58","wfm_agent","","","26/08/2024 14:27:58","wfm_agent","0"
"TSK240500147659","8033997","F8033997","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 14:18:02","26/08/2024 14:27:59","26/08/2024 14:18:02","F8033997","","","26/08/2024 14:27:59","wfm_agent","1"
"TSK240800079260","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Iniciado","26/08/2024 14:28:00","26/08/2024 14:28:00","26/08/2024 14:28:00","wfm_agent","","","26/08/2024 14:28:00","wfm_agent","0"
"TSK240800082542","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 14:28:01","26/08/2024 14:28:01","26/08/2024 14:28:01","wfm_agent","","","26/08/2024 14:28:01","wfm_agent","0"
"TSK240800122998","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 14:28:01","26/08/2024 14:28:01","26/08/2024 14:28:01","wfm_agent","","","26/08/2024 14:28:01","wfm_agent","0"
"TSK240800127152","System","wfm_agent","CAMPO FMMT TNO","Anotações de Trabalho","Iniciado","26/08/2024 14:28:04","26/08/2024 14:28:04","26/08/2024 14:28:04","wfm_agent","","","26/08/2024 14:28:04","wfm_agent","0"
